customer_id,country,acquisition_channel,device_type,signup_date
5088,BR,Referral,desktop,2022-06-06
5089,NL,Partnership,mobile,2024-08-16
5090,NL,Paid Ads,mobile,2022-10-06
5091,CA,Organic,mobile,2022-04-06
5092,FR,Paid Ads,mobile,2022-05-15
5093,SE,Paid Ads,desktop,2025-05-24
5094,AU,Email,mobile,2022-10-04
5095,CA,Referral,desktop,2022-04-27
5096,UK,Partnership,mobile,2024-02-25
5097,FR,Email,desktop,2025-06-02
5098,CA,Organic,mobile,2023-06-17
5099,FR,Referral,desktop,2024-02-04
5100,BR,Referral,desktop,2022-04-15
5101,SE,Partnership,desktop,2024-03-11
5102,US,Organic,desktop,2024-08-17
5103,DE,Organic,desktop,2024-08-09
5104,SE,Organic,mobile,2023-10-02
5105,FR,Paid Ads,desktop,2023-09-07
5106,UK,Organic,desktop,2022-09-10
5107,UK,Referral,desktop,2023-11-20
5108,US,Email,desktop,2022-08-27
5109,IN,Paid Ads,mobile,2025-03-15
5110,UK,Paid Ads,mobile,2025-09-30
5111,CA,Partnership,mobile,2025-10-03
5112,UK,Paid Ads,desktop,2025-06-24
5113,DE,Organic,mobile,2024-09-13
5114,US,Organic,mobile,2025-01-04
5115,CA,Paid Ads,desktop,2023-07-23
5116,FR,Organic,desktop,2024-10-18
5117,SE,Referral,desktop,2024-03-19
5118,US,Partnership,desktop,2024-04-22
5119,DE,Referral,desktop,2025-03-06
5120,NL,Paid Ads,desktop,2023-07-18
5121,DE,Organic,desktop,2023-09-10
5122,AU,Partnership,mobile,2025-08-21
5123,AU,Email,mobile,2022-05-23
5124,NL,Paid Ads,mobile,2024-04-27
5125,BR,Paid Ads,mobile,2025-08-09
5126,UK,Referral,desktop,2024-09-24
5127,SE,Organic,desktop,2024-07-11
5128,IN,Organic,desktop,2023-05-28
5129,IN,Organic,mobile,2023-10-17
5130,SE,Paid Ads,mobile,2025-06-11
5131,DE,Organic,mobile,2024-07-26
5132,NL,Organic,desktop,2024-06-02
5133,NL,Organic,desktop,2022-08-27
5134,FR,Referral,mobile,2022-02-13
5135,US,Referral,mobile,2025-09-27
5136,CA,Organic,desktop,2023-12-04
5137,AU,Partnership,mobile,2024-09-16
5138,IN,Paid Ads,desktop,2022-07-15
5139,UK,Organic,mobile,2024-12-15
5140,CA,Organic,desktop,2025-08-29
5141,DE,Referral,mobile,2024-08-15
5142,FR,Organic,mobile,2022-10-20
5143,CA,Organic,mobile,2024-08-22
5144,FR,Referral,mobile,2025-03-15
5145,IN,Paid Ads,mobile,2024-01-14
5146,IN,Email,mobile,2025-07-08
5147,UK,Email,desktop,2024-11-07
5148,NL,Partnership,desktop,2025-07-27
5149,DE,Organic,desktop,2024-10-10
5150,BR,Organic,desktop,2022-10-30
5151,SE,Partnership,mobile,2023-08-29
5152,UK,Referral,desktop,2023-03-08
5153,IN,Referral,desktop,2025-08-06
5154,US,Organic,mobile,2025-03-09
5155,NL,Organic,mobile,2024-12-08
5156,SE,Organic,mobile,2023-08-16
5157,US,Paid Ads,mobile,2023-02-05
5158,UK,Organic,desktop,2025-03-04
5159,CA,Paid Ads,desktop,2024-04-12
5160,BR,Paid Ads,mobile,2023-04-18
5161,FR,Organic,desktop,2024-10-02
5162,SE,Organic,mobile,2022-04-16
5163,SE,Paid Ads,mobile,2023-09-23
5164,UK,Organic,mobile,2024-04-05
5165,SE,Organic,mobile,2022-12-01
5166,FR,Organic,mobile,2025-10-17
5167,FR,Paid Ads,desktop,2023-03-21
5168,US,Referral,mobile,2022-10-28
5169,CA,Organic,mobile,2023-03-11
5170,FR,Referral,desktop,2025-03-18
5171,BR,Email,mobile,2024-02-09
5172,SE,Referral,desktop,2024-08-03
5173,US,Organic,desktop,2022-02-26
5174,IN,Paid Ads,desktop,2022-04-01
5175,US,Referral,mobile,2024-03-06
5176,BR,Partnership,mobile,2025-05-06
5177,NL,Partnership,mobile,2025-07-14
5178,US,Paid Ads,mobile,2022-07-31
5179,IN,Referral,mobile,2024-07-01
5180,FR,Email,desktop,2025-08-10
5181,AU,Email,desktop,2023-12-20
5182,AU,Paid Ads,desktop,2025-05-19
5183,AU,Organic,desktop,2022-11-04
5184,NL,Organic,mobile,2025-08-31
5185,IN,Paid Ads,mobile,2025-02-27
5186,BR,Referral,desktop,2025-09-06
5187,UK,Partnership,desktop,2024-12-08
5188,AU,Email,mobile,2023-11-15
5189,UK,Organic,desktop,2025-09-03
5190,NL,Referral,mobile,2023-07-08
5191,UK,Organic,desktop,2023-10-01
5192,SE,Referral,mobile,2025-01-04
5193,NL,Referral,mobile,2025-03-14
5194,UK,Organic,mobile,2025-08-26
5195,US,Organic,mobile,2023-03-14
5196,AU,Organic,mobile,2025-04-17
5197,CA,Organic,mobile,2025-02-13
5198,DE,Email,desktop,2022-06-10
5199,NL,Organic,desktop,2023-12-19
5200,FR,Organic,mobile,2023-07-19
5201,DE,Organic,desktop,2023-08-21
5202,BR,Email,desktop,2025-10-16
5203,NL,Organic,mobile,2024-10-31
5204,NL,Organic,mobile,2025-01-22
5205,UK,Referral,mobile,2025-10-10
5206,NL,Organic,mobile,2023-12-05
5207,AU,Organic,mobile,2025-04-21
5208,IN,Referral,mobile,2024-02-21
5209,IN,Organic,mobile,2025-06-28
5210,BR,Email,mobile,2023-01-30
5211,SE,Paid Ads,mobile,2025-09-12
5212,CA,Paid Ads,desktop,2023-04-06
5213,SE,Organic,mobile,2023-09-23
5214,AU,Email,mobile,2025-03-04
5215,AU,Paid Ads,desktop,2023-12-28
5216,US,Organic,desktop,2024-09-22
5217,IN,Organic,mobile,2024-03-05
5218,DE,Paid Ads,desktop,2025-02-17
5219,FR,Email,mobile,2023-04-23
5220,NL,Partnership,desktop,2022-05-29
5221,CA,Referral,mobile,2023-08-14
5222,FR,Paid Ads,mobile,2024-04-12
5223,SE,Organic,mobile,2023-01-07
5224,FR,Referral,desktop,2023-11-03
5225,US,Partnership,desktop,2024-01-05
5226,CA,Paid Ads,mobile,2022-05-26
5227,CA,Organic,mobile,2024-08-24
5228,US,Organic,mobile,2025-07-13
5229,AU,Organic,mobile,2022-12-08
5230,US,Paid Ads,mobile,2024-09-10
5231,AU,Partnership,mobile,2024-11-25
5232,DE,Organic,mobile,2024-01-31
5233,BR,Organic,mobile,2025-01-04
5234,AU,Paid Ads,desktop,2024-01-20
5235,FR,Partnership,desktop,2024-05-21
5236,AU,Paid Ads,mobile,2022-01-21
5237,BR,Organic,desktop,2024-12-25
5238,SE,Organic,mobile,2024-11-21
5239,NL,Paid Ads,mobile,2022-04-11
5240,US,Email,desktop,2023-11-22
5241,NL,Organic,mobile,2025-10-12
5242,US,Paid Ads,desktop,2024-02-02
5243,DE,Referral,mobile,2024-05-17
5244,IN,Paid Ads,desktop,2025-08-07
5245,FR,Organic,mobile,2025-01-22
5246,FR,Partnership,desktop,2024-08-22
5247,SE,Paid Ads,mobile,2025-04-16
5248,IN,Referral,mobile,2025-06-23
5249,IN,Referral,desktop,2024-03-21
5250,US,Partnership,mobile,2024-04-13
5251,FR,Paid Ads,mobile,2023-12-17
5252,FR,Paid Ads,desktop,2025-09-30
5253,IN,Paid Ads,desktop,2024-12-31
5254,US,Paid Ads,desktop,2022-07-23
5255,AU,Organic,desktop,2025-06-21
5256,AU,Partnership,mobile,2024-04-20
5257,BR,Email,desktop,2022-06-21
5258,UK,Organic,mobile,2024-07-15
5259,CA,Organic,desktop,2024-01-28
5260,DE,Organic,desktop,2025-07-06
5261,US,Email,desktop,2023-03-12
5262,AU,Paid Ads,desktop,2025-05-16
5263,SE,Paid Ads,mobile,2024-07-24
5264,CA,Partnership,desktop,2022-05-20
5265,CA,Paid Ads,mobile,2025-10-05
5266,CA,Email,mobile,2024-05-31
5267,IN,Paid Ads,desktop,2023-07-31
5268,BR,Referral,desktop,2024-04-06
5269,SE,Paid Ads,desktop,2025-06-16
5270,UK,Paid Ads,desktop,2023-08-22
5271,SE,Partnership,mobile,2023-02-21
5272,SE,Referral,mobile,2022-10-26
5273,US,Paid Ads,mobile,2023-08-11
5274,BR,Organic,mobile,2025-03-29
5275,NL,Organic,desktop,2024-04-09
5276,BR,Referral,desktop,2023-04-21
5277,NL,Paid Ads,mobile,2023-01-04
5278,UK,Email,mobile,2023-10-02
5279,US,Paid Ads,desktop,2025-09-05
5280,IN,Paid Ads,desktop,2023-10-17
5281,CA,Email,desktop,2025-10-20
5282,US,Paid Ads,mobile,2024-04-26
5283,IN,Email,mobile,2023-01-28
5284,US,Paid Ads,desktop,2025-07-19
5285,IN,Organic,desktop,2024-03-25
5286,US,Paid Ads,desktop,2025-01-13
5287,BR,Organic,desktop,2025-10-16
5288,BR,Organic,mobile,2022-05-09
5289,BR,Organic,mobile,2022-08-21
5290,CA,Referral,desktop,2025-01-25
5291,DE,Organic,mobile,2023-07-17
5292,FR,Organic,desktop,2023-02-06
5293,NL,Organic,mobile,2022-04-13
5294,BR,Organic,mobile,2022-02-28
5295,DE,Organic,desktop,2025-03-23
5296,NL,Organic,mobile,2022-11-05
5297,US,Organic,desktop,2024-04-04
5298,UK,Organic,desktop,2024-09-19
5299,IN,Organic,desktop,2024-02-12
5300,DE,Email,desktop,2022-03-14
5301,SE,Referral,mobile,2025-04-02
5302,AU,Paid Ads,desktop,2022-01-29
5303,DE,Partnership,mobile,2025-03-10
5304,BR,Organic,mobile,2025-07-21
5305,BR,Organic,desktop,2024-02-18
5306,DE,Email,desktop,2024-06-28
5307,IN,Referral,desktop,2024-04-16
5308,NL,Partnership,desktop,2023-12-21
5309,US,Partnership,desktop,2025-07-16
5310,AU,Organic,mobile,2025-07-22
5311,US,Partnership,desktop,2023-10-07
5312,CA,Partnership,mobile,2024-09-30
5313,IN,Paid Ads,desktop,2025-08-23
5314,BR,Partnership,desktop,2025-09-26
5315,CA,Organic,desktop,2024-05-26
5316,US,Referral,desktop,2024-03-16
5317,US,Organic,desktop,2023-07-13
5318,AU,Organic,mobile,2025-09-23
5319,FR,Paid Ads,mobile,2022-11-21
5320,US,Organic,desktop,2024-08-20
5321,NL,Referral,mobile,2023-07-19
5322,NL,Paid Ads,desktop,2023-07-13
5323,DE,Paid Ads,desktop,2024-01-12
5324,AU,Organic,mobile,2025-10-30
5325,AU,Referral,mobile,2022-05-20
5326,BR,Email,mobile,2024-08-18
5327,US,Referral,desktop,2022-07-22
5328,FR,Referral,mobile,2022-12-13
5329,SE,Paid Ads,mobile,2024-02-27
5330,CA,Paid Ads,mobile,2024-05-28
5331,AU,Paid Ads,mobile,2023-06-11
5332,DE,Partnership,mobile,2023-09-08
5333,DE,Referral,mobile,2022-07-31
5334,US,Paid Ads,mobile,2023-08-19
5335,US,Paid Ads,desktop,2025-09-30
5336,SE,Paid Ads,mobile,2025-09-09
5337,UK,Referral,desktop,2023-10-05
5338,UK,Paid Ads,mobile,2024-08-09
5339,US,Referral,mobile,2025-08-06
5340,IN,Organic,mobile,2022-01-18
5341,NL,Paid Ads,desktop,2025-04-30
5342,NL,Email,mobile,2025-09-13
5343,SE,Organic,desktop,2022-08-09
5344,SE,Partnership,mobile,2022-12-26
5345,BR,Organic,mobile,2025-09-25
5346,FR,Organic,desktop,2024-06-30
5347,DE,Paid Ads,desktop,2022-02-08
5348,NL,Email,mobile,2023-06-09
5349,IN,Referral,desktop,2024-03-12
5350,US,Organic,desktop,2024-12-26
5351,AU,Organic,desktop,2025-02-08
5352,IN,Paid Ads,desktop,2025-10-27
5353,BR,Organic,mobile,2023-07-26
5354,IN,Paid Ads,mobile,2024-07-01
5355,AU,Paid Ads,mobile,2024-06-25
5356,CA,Paid Ads,desktop,2024-01-13
5357,UK,Organic,mobile,2023-01-09
5358,CA,Organic,mobile,2025-10-10
5359,DE,Paid Ads,mobile,2025-06-12
5360,DE,Organic,desktop,2024-05-13
5361,NL,Paid Ads,desktop,2024-09-16
5362,AU,Email,mobile,2023-04-21
5363,DE,Organic,desktop,2024-07-08
5364,SE,Organic,mobile,2024-12-28
5365,NL,Organic,mobile,2024-06-03
5366,BR,Email,desktop,2025-10-22
5367,NL,Organic,mobile,2024-09-26
5368,CA,Partnership,mobile,2023-11-26
5369,US,Paid Ads,desktop,2025-03-21
5370,SE,Organic,desktop,2023-01-12
5371,SE,Organic,desktop,2023-12-15
5372,FR,Paid Ads,desktop,2023-10-23
5373,SE,Paid Ads,desktop,2024-02-17
5374,SE,Paid Ads,desktop,2025-03-31
5375,CA,Organic,desktop,2024-04-25
5376,IN,Paid Ads,mobile,2025-04-13
5377,SE,Organic,desktop,2024-08-16
5378,US,Paid Ads,desktop,2023-10-16
5379,UK,Organic,desktop,2025-04-29
5380,CA,Referral,desktop,2023-05-09
5381,CA,Organic,mobile,2023-04-16
5382,IN,Paid Ads,mobile,2024-05-20
5383,FR,Paid Ads,mobile,2023-06-14
5384,IN,Organic,mobile,2022-01-26
5385,NL,Paid Ads,mobile,2024-11-07
5386,UK,Organic,mobile,2024-05-29
5387,DE,Organic,desktop,2024-03-06
5388,BR,Partnership,mobile,2025-09-30
5389,DE,Organic,mobile,2024-08-10
5390,FR,Paid Ads,mobile,2025-06-22
5391,FR,Email,desktop,2022-11-15
5392,SE,Organic,mobile,2024-08-07
5393,IN,Email,desktop,2025-06-26
5394,NL,Organic,mobile,2024-08-24
5395,SE,Paid Ads,mobile,2025-01-22
5396,AU,Referral,mobile,2023-11-27
5397,NL,Partnership,mobile,2022-08-12
5398,FR,Referral,mobile,2024-03-22
5399,FR,Paid Ads,mobile,2023-12-29
5400,CA,Paid Ads,mobile,2025-06-26
5401,AU,Organic,mobile,2023-05-18
5402,SE,Referral,desktop,2025-09-30
5403,FR,Organic,desktop,2025-09-22
5404,AU,Paid Ads,desktop,2023-05-24
5405,UK,Referral,mobile,2023-10-24
5406,BR,Email,desktop,2025-07-24
5407,IN,Paid Ads,mobile,2025-09-30
5408,FR,Email,desktop,2024-03-03
5409,UK,Organic,mobile,2023-09-15
5410,NL,Organic,desktop,2024-06-16
5411,IN,Paid Ads,mobile,2024-12-21
5412,AU,Paid Ads,desktop,2023-07-04
5413,IN,Referral,mobile,2025-02-11
5414,DE,Referral,mobile,2022-05-13
5415,CA,Organic,mobile,2022-05-07
5416,AU,Referral,mobile,2023-12-17
5417,UK,Organic,mobile,2023-11-01
5418,FR,Organic,mobile,2023-09-07
5419,AU,Organic,desktop,2024-05-04
5420,US,Referral,desktop,2023-09-14
5421,DE,Paid Ads,desktop,2023-02-20
5422,UK,Organic,desktop,2023-08-29
5423,NL,Paid Ads,mobile,2025-10-08
5424,US,Paid Ads,mobile,2024-01-20
5425,AU,Email,mobile,2024-03-05
5426,CA,Paid Ads,mobile,2024-08-16
5427,US,Organic,desktop,2025-10-16
5428,IN,Partnership,desktop,2023-05-14
5429,AU,Organic,mobile,2024-12-13
5430,UK,Referral,desktop,2025-01-20
5431,AU,Paid Ads,mobile,2024-09-21
5432,CA,Organic,desktop,2022-08-04
5433,BR,Referral,mobile,2024-12-09
5434,IN,Organic,mobile,2022-06-11
5435,FR,Email,mobile,2024-09-08
5436,AU,Organic,mobile,2025-02-15
5437,CA,Paid Ads,desktop,2023-03-24
5438,US,Referral,desktop,2025-05-31
5439,US,Organic,desktop,2022-03-22
5440,UK,Paid Ads,desktop,2025-06-02
5441,IN,Email,desktop,2024-03-25
5442,US,Referral,mobile,2023-04-04
5443,FR,Paid Ads,desktop,2022-11-04
5444,BR,Referral,mobile,2025-09-17
5445,BR,Partnership,mobile,2022-06-30
5446,UK,Organic,mobile,2023-03-04
5447,AU,Paid Ads,mobile,2023-10-24
5448,US,Organic,mobile,2024-10-06
5449,CA,Email,mobile,2024-07-09
5450,NL,Referral,mobile,2022-10-19
5451,BR,Email,mobile,2023-07-30
5452,SE,Partnership,desktop,2023-05-10
5453,UK,Organic,desktop,2023-03-29
5454,AU,Organic,mobile,2024-01-20
5455,DE,Organic,desktop,2025-01-07
5456,UK,Paid Ads,mobile,2023-04-04
5457,CA,Referral,mobile,2023-11-20
5458,NL,Email,desktop,2023-12-24
5459,SE,Organic,desktop,2025-10-09
5460,BR,Paid Ads,desktop,2025-09-19
5461,IN,Email,desktop,2025-04-19
5462,SE,Organic,desktop,2023-05-15
5463,BR,Organic,mobile,2022-06-19
5464,DE,Paid Ads,desktop,2023-09-09
5465,DE,Paid Ads,mobile,2023-06-24
5466,BR,Partnership,desktop,2024-05-22
5467,IN,Paid Ads,mobile,2025-03-27
5468,UK,Email,mobile,2025-06-17
5469,IN,Paid Ads,mobile,2025-06-03
5470,US,Organic,mobile,2023-11-10
5471,BR,Organic,mobile,2024-12-20
5472,BR,Organic,desktop,2023-09-03
5473,IN,Organic,desktop,2022-06-03
5474,FR,Organic,desktop,2025-01-05
5475,FR,Paid Ads,mobile,2022-01-28
5476,CA,Referral,desktop,2024-01-18
5477,FR,Paid Ads,mobile,2023-09-27
5478,DE,Organic,desktop,2024-12-27
5479,US,Referral,desktop,2025-03-15
5480,BR,Paid Ads,mobile,2023-08-21
5481,SE,Partnership,mobile,2025-05-01
5482,DE,Partnership,mobile,2023-08-05
5483,CA,Email,mobile,2024-03-07
5484,NL,Referral,desktop,2025-02-01
5485,US,Organic,mobile,2024-12-26
5486,FR,Organic,desktop,2025-10-20
5487,AU,Email,desktop,2023-04-17
5488,UK,Paid Ads,desktop,2024-11-22
5489,SE,Paid Ads,mobile,2024-09-24
5490,BR,Email,desktop,2025-08-12
5491,NL,Referral,mobile,2022-12-17
5492,UK,Organic,desktop,2025-02-27
5493,IN,Organic,desktop,2024-08-06
5494,IN,Organic,desktop,2023-07-06
5495,US,Referral,desktop,2024-04-13
5496,US,Paid Ads,mobile,2023-10-04
5497,US,Partnership,mobile,2024-08-19
5498,DE,Referral,desktop,2025-07-17
5499,DE,Organic,mobile,2024-08-07
5500,IN,Organic,mobile,2024-10-19
5501,US,Paid Ads,desktop,2024-06-07
5502,SE,Partnership,mobile,2022-05-12
5503,CA,Organic,mobile,2023-04-30
5504,US,Email,desktop,2024-05-05
5505,BR,Organic,desktop,2023-08-30
5506,SE,Organic,desktop,2023-02-01
5507,BR,Partnership,desktop,2024-05-20
5508,AU,Organic,desktop,2023-09-18
5509,IN,Referral,mobile,2023-06-10
5510,US,Organic,mobile,2024-03-30
5511,FR,Email,desktop,2022-11-03
5512,UK,Email,desktop,2025-08-24
5513,US,Email,mobile,2025-06-26
5514,CA,Organic,desktop,2025-01-11
5515,AU,Organic,mobile,2022-09-10
5516,US,Paid Ads,mobile,2025-03-25
5517,UK,Organic,mobile,2025-04-27
5518,UK,Referral,mobile,2025-03-16
5519,DE,Paid Ads,desktop,2022-09-25
5520,CA,Organic,desktop,2024-11-02
5521,CA,Referral,mobile,2025-05-24
5522,SE,Email,mobile,2024-08-17
5523,FR,Partnership,desktop,2024-11-05
5524,CA,Paid Ads,desktop,2024-03-23
5525,AU,Organic,mobile,2024-06-19
5526,FR,Organic,desktop,2022-04-01
5527,DE,Organic,desktop,2024-10-27
5528,CA,Organic,mobile,2022-07-19
5529,DE,Partnership,desktop,2024-02-21
5530,UK,Organic,desktop,2023-08-03
5531,US,Organic,mobile,2024-07-10
5532,CA,Organic,mobile,2022-11-03
5533,UK,Organic,desktop,2024-12-25
5534,US,Organic,desktop,2025-04-14
5535,US,Paid Ads,mobile,2022-12-30
5536,UK,Paid Ads,mobile,2022-09-06
5537,BR,Organic,desktop,2022-11-26
5538,FR,Organic,desktop,2025-07-06
5539,BR,Referral,mobile,2024-06-19
5540,IN,Paid Ads,mobile,2024-04-03
5541,NL,Organic,mobile,2022-09-11
5542,US,Partnership,mobile,2024-11-08
5543,SE,Paid Ads,mobile,2025-06-26
5544,FR,Paid Ads,desktop,2025-05-18
5545,US,Email,mobile,2024-10-12
5546,AU,Paid Ads,mobile,2022-07-06
5547,SE,Email,mobile,2022-09-22
5548,IN,Partnership,desktop,2022-05-07
5549,IN,Organic,mobile,2023-06-09
5550,AU,Email,mobile,2022-11-07
5551,UK,Organic,desktop,2023-06-13
5552,FR,Organic,mobile,2023-12-16
5553,DE,Email,mobile,2025-09-08
5554,FR,Partnership,mobile,2024-09-24
5555,SE,Referral,desktop,2025-05-24
5556,BR,Organic,desktop,2025-01-14
5557,DE,Paid Ads,mobile,2022-09-23
5558,IN,Paid Ads,mobile,2025-02-11
5559,IN,Organic,mobile,2023-07-07
5560,UK,Partnership,mobile,2024-10-27
5561,NL,Organic,desktop,2023-10-14
5562,FR,Organic,mobile,2025-10-29
5563,UK,Organic,mobile,2023-06-19
5564,SE,Paid Ads,mobile,2023-07-13
5565,DE,Referral,mobile,2025-08-27
5566,AU,Organic,mobile,2022-03-07
5567,US,Email,mobile,2024-12-30
5568,BR,Organic,desktop,2025-01-30
5569,SE,Paid Ads,desktop,2025-05-26
5570,US,Referral,desktop,2025-10-08
5571,FR,Organic,mobile,2025-10-09
5572,AU,Paid Ads,desktop,2022-06-13
5573,IN,Email,mobile,2025-05-11
5574,UK,Paid Ads,mobile,2024-11-04
5575,DE,Paid Ads,mobile,2024-11-06
5576,UK,Email,desktop,2022-10-24
5577,DE,Partnership,mobile,2024-11-09
5578,NL,Organic,mobile,2025-10-15
5579,NL,Referral,mobile,2025-08-09
5580,UK,Organic,mobile,2024-02-27
5581,DE,Organic,mobile,2022-04-15
5582,DE,Organic,mobile,2023-11-14
5583,US,Partnership,mobile,2025-05-16
5584,UK,Paid Ads,mobile,2025-01-05
5585,CA,Organic,mobile,2024-03-24
5586,FR,Organic,mobile,2022-05-21
5587,IN,Partnership,mobile,2024-02-10
5588,NL,Paid Ads,desktop,2024-04-06
5589,CA,Organic,mobile,2025-08-25
5590,NL,Email,desktop,2024-10-30
5591,AU,Referral,mobile,2023-09-01
5592,NL,Organic,mobile,2024-06-15
5593,SE,Paid Ads,mobile,2022-06-15
5594,NL,Partnership,desktop,2025-10-06
5595,US,Partnership,mobile,2023-11-11
5596,CA,Organic,mobile,2024-04-17
5597,AU,Organic,mobile,2023-11-04
5598,DE,Organic,mobile,2024-12-15
5599,DE,Paid Ads,desktop,2024-11-22
5600,AU,Referral,mobile,2025-01-20
5601,BR,Organic,mobile,2023-06-26
5602,UK,Email,desktop,2023-09-07
5603,BR,Referral,desktop,2022-10-18
5604,CA,Referral,mobile,2024-11-15
5605,NL,Partnership,desktop,2022-04-14
5606,DE,Paid Ads,mobile,2024-09-10
5607,US,Organic,desktop,2025-06-28
5608,BR,Referral,mobile,2025-07-19
5609,NL,Email,mobile,2024-03-11
5610,IN,Organic,mobile,2024-03-24
5611,UK,Email,mobile,2022-07-09
5612,AU,Organic,mobile,2024-12-02
5613,NL,Organic,mobile,2025-05-11
5614,UK,Organic,mobile,2023-05-19
5615,UK,Partnership,mobile,2024-02-03
5616,DE,Paid Ads,desktop,2025-05-28
5617,DE,Organic,mobile,2025-07-06
5618,CA,Partnership,desktop,2023-05-17
5619,IN,Referral,mobile,2024-07-16
5620,AU,Email,desktop,2023-02-20
5621,UK,Organic,desktop,2022-09-01
5622,CA,Organic,desktop,2025-08-08
5623,SE,Paid Ads,desktop,2025-05-10
5624,BR,Email,desktop,2025-03-08
5625,FR,Referral,mobile,2022-05-06
5626,UK,Referral,mobile,2025-06-02
5627,CA,Email,desktop,2024-02-25
5628,IN,Organic,desktop,2023-10-16
5629,DE,Referral,mobile,2024-07-11
5630,UK,Paid Ads,desktop,2022-08-10
5631,UK,Organic,mobile,2025-03-05
5632,NL,Organic,desktop,2024-08-23
5633,IN,Email,mobile,2023-02-10
5634,AU,Email,desktop,2023-02-13
5635,DE,Organic,desktop,2023-02-06
5636,UK,Organic,mobile,2022-05-25
5637,BR,Organic,desktop,2024-08-29
5638,DE,Partnership,mobile,2025-05-30
5639,BR,Referral,mobile,2022-02-17
5640,FR,Partnership,mobile,2022-05-06
5641,AU,Email,mobile,2024-08-11
5642,FR,Organic,desktop,2025-05-09
5643,UK,Organic,mobile,2023-09-23
5644,NL,Paid Ads,desktop,2023-10-27
5645,AU,Organic,mobile,2024-09-08
5646,NL,Organic,mobile,2023-07-06
5647,CA,Organic,mobile,2022-03-12
5648,SE,Referral,desktop,2025-02-10
5649,IN,Paid Ads,mobile,2024-10-12
5650,CA,Organic,mobile,2024-08-21
5651,FR,Paid Ads,mobile,2025-02-17
5652,BR,Organic,mobile,2024-12-07
5653,FR,Email,desktop,2023-03-16
5654,AU,Referral,mobile,2023-10-31
5655,AU,Organic,mobile,2022-10-20
5656,FR,Referral,desktop,2022-10-27
5657,UK,Paid Ads,desktop,2024-12-08
5658,FR,Organic,mobile,2025-06-17
5659,AU,Organic,mobile,2025-09-26
5660,AU,Partnership,desktop,2024-10-15
5661,DE,Organic,mobile,2023-02-05
5662,US,Paid Ads,mobile,2022-09-08
5663,NL,Email,mobile,2025-05-02
5664,CA,Organic,desktop,2024-08-19
5665,FR,Organic,mobile,2024-10-04
5666,DE,Email,desktop,2025-03-31
5667,UK,Organic,mobile,2025-01-06
5668,AU,Referral,desktop,2025-05-24
5669,FR,Referral,mobile,2022-05-23
5670,AU,Email,desktop,2025-02-23
5671,BR,Partnership,mobile,2025-06-09
5672,DE,Email,mobile,2023-07-24
5673,FR,Referral,desktop,2024-10-29
5674,BR,Email,desktop,2023-09-05
5675,SE,Partnership,desktop,2025-09-22
5676,DE,Partnership,mobile,2022-03-30
5677,FR,Email,mobile,2024-08-20
5678,FR,Organic,desktop,2023-01-05
5679,IN,Referral,desktop,2025-01-16
5680,DE,Organic,mobile,2023-01-22
5681,DE,Organic,desktop,2023-05-04
5682,AU,Organic,desktop,2024-05-08
5683,FR,Partnership,mobile,2025-08-11
5684,NL,Organic,mobile,2023-03-26
5685,NL,Referral,mobile,2022-11-24
5686,NL,Paid Ads,desktop,2025-03-07
5687,SE,Organic,desktop,2024-05-16
5688,FR,Paid Ads,mobile,2025-08-09
5689,FR,Referral,mobile,2022-11-28
5690,BR,Email,mobile,2024-11-04
5691,IN,Organic,desktop,2023-04-30
5692,DE,Organic,mobile,2022-12-18
5693,AU,Referral,mobile,2024-12-16
5694,IN,Organic,mobile,2024-09-05
5695,BR,Organic,mobile,2025-03-03
5696,FR,Organic,desktop,2023-08-29
5697,CA,Referral,mobile,2024-03-09
5698,DE,Organic,mobile,2024-01-13
5699,SE,Paid Ads,mobile,2025-10-17
5700,NL,Partnership,mobile,2023-08-03
5701,SE,Email,mobile,2023-08-06
5702,FR,Organic,mobile,2023-11-03
5703,BR,Paid Ads,mobile,2024-08-02
5704,CA,Organic,desktop,2023-06-01
5705,UK,Organic,mobile,2025-08-12
5706,NL,Organic,mobile,2023-06-22
5707,AU,Paid Ads,desktop,2025-07-24
5708,FR,Paid Ads,desktop,2022-09-04
5709,US,Partnership,desktop,2024-11-16
5710,CA,Partnership,desktop,2025-08-04
5711,CA,Organic,mobile,2023-01-09
5712,DE,Referral,desktop,2025-10-02
5713,SE,Organic,mobile,2024-03-16
5714,NL,Referral,desktop,2025-09-10
5715,FR,Organic,desktop,2024-12-08
5716,US,Partnership,mobile,2023-08-17
5717,NL,Email,mobile,2023-02-13
5718,BR,Organic,desktop,2023-08-20
5719,US,Email,mobile,2022-08-13
5720,IN,Referral,mobile,2022-11-23
5721,IN,Paid Ads,mobile,2022-09-06
5722,CA,Referral,mobile,2024-02-05
5723,BR,Referral,desktop,2025-04-14
5724,IN,Email,mobile,2022-11-18
5725,CA,Email,mobile,2022-10-28
5726,SE,Paid Ads,desktop,2024-11-01
5727,FR,Email,mobile,2023-02-28
5728,CA,Partnership,desktop,2022-08-23
