subscription_id,customer_id,plan_id,start_date,cancel_date,status,mrr_usd
3095,4532,1,2023-04-16,2025-04-16,cancelled,29.0
3096,4534,6,2023-09-07,,active,99.92
3097,4534,4,2023-09-29,2023-09-29,cancelled,24.92
3098,4535,1,2024-09-06,,active,29.0
3099,4536,6,2024-09-07,2024-12-07,cancelled,99.92
3100,4537,5,2024-03-17,2024-11-17,cancelled,49.92
3101,4538,2,2024-11-28,2025-04-28,cancelled,59.0
3102,4539,1,2022-08-18,2022-08-18,cancelled,29.0
3103,4540,2,2022-09-10,2025-04-10,cancelled,59.0
3104,4541,5,2023-03-07,2023-04-07,cancelled,49.92
3105,4542,3,2024-08-03,,active,119.0
3106,4544,5,2023-09-13,2024-01-13,cancelled,49.92
3107,4547,2,2022-03-21,2024-11-21,cancelled,59.0
3108,4548,4,2024-11-17,,active,24.92
3109,4549,3,2024-12-26,2025-03-26,cancelled,119.0
3110,4552,3,2022-04-10,2023-02-10,cancelled,119.0
3111,4557,3,2024-12-13,2024-12-13,cancelled,119.0
3112,4559,1,2025-10-05,,active,29.0
3113,4560,1,2025-10-29,,active,29.0
3114,4562,5,2023-08-08,2024-12-08,cancelled,49.92
3115,4565,1,2023-06-08,2025-09-08,cancelled,29.0
3116,4566,6,2025-08-15,,active,99.92
3117,4566,2,2025-08-02,,active,59.0
3118,4567,3,2023-07-29,,active,119.0
3119,4567,4,2023-07-23,,active,24.92
3120,4569,6,2022-12-14,2023-01-14,cancelled,99.92
3121,4570,3,2025-06-25,,active,119.0
3122,4573,4,2023-06-05,2023-09-05,cancelled,24.92
3123,4576,6,2023-10-27,,active,99.92
3124,4577,6,2024-01-29,,active,99.92
3125,4578,4,2023-04-28,2024-07-28,cancelled,24.92
3126,4579,3,2025-10-21,2025-10-21,cancelled,119.0
3127,4580,5,2024-12-11,2024-12-11,cancelled,49.92
3128,4581,1,2025-10-22,,active,29.0
3129,4582,4,2023-09-23,,active,24.92
3130,4583,4,2025-05-01,,active,24.92
3131,4584,2,2025-03-15,,active,59.0
3132,4589,5,2024-12-03,2024-12-03,cancelled,49.92
3133,4590,5,2025-03-15,2025-10-15,cancelled,49.92
3134,4595,1,2024-02-17,,active,29.0
3135,4595,5,2024-03-13,2024-05-13,cancelled,49.92
3136,4596,2,2024-11-29,2025-04-28,cancelled,59.0
3137,4598,5,2023-06-18,,active,49.92
3138,4600,5,2023-07-08,2023-11-08,cancelled,49.92
3139,4601,1,2023-05-01,2023-09-01,cancelled,29.0
3140,4604,1,2024-01-16,2024-03-16,cancelled,29.0
3141,4607,2,2025-06-21,,active,59.0
3142,4608,4,2023-03-29,2023-10-29,cancelled,24.92
3143,4608,1,2023-02-03,2025-01-03,cancelled,29.0
3144,4609,1,2025-09-24,2025-09-24,cancelled,29.0
3145,4612,6,2022-06-17,2023-04-17,cancelled,99.92
3146,4612,1,2022-06-18,,active,29.0
3147,4613,6,2024-05-12,,active,99.92
3148,4614,5,2022-10-31,2024-10-28,cancelled,49.92
3149,4617,5,2025-05-05,,active,49.92
3150,4618,6,2025-08-27,2025-10-27,cancelled,99.92
3151,4621,2,2025-06-26,,active,59.0
3152,4622,4,2025-04-06,,active,24.92
3153,4624,3,2025-01-30,,active,119.0
3154,4625,6,2025-10-27,,active,99.92
3155,4625,1,2025-10-08,,active,29.0
3156,4627,6,2023-10-11,,active,99.92
3157,4630,1,2024-07-01,,active,29.0
3158,4630,3,2024-06-27,2024-08-27,cancelled,119.0
3159,4631,3,2022-11-20,,active,119.0
3160,4632,2,2023-10-17,,active,59.0
3161,4635,6,2022-11-28,,active,99.92
3162,4637,2,2023-11-04,2023-11-04,cancelled,59.0
3163,4640,6,2025-05-16,2025-09-16,cancelled,99.92
3164,4643,6,2025-07-11,,active,99.92
3165,4643,4,2025-07-23,,active,24.92
3166,4645,4,2025-02-02,,active,24.92
3167,4648,5,2023-06-08,,active,49.92
3168,4650,6,2023-02-01,2024-05-01,cancelled,99.92
3169,4653,1,2024-04-24,,active,29.0
3170,4654,3,2025-08-04,,active,119.0
3171,4656,5,2023-02-08,2024-05-08,cancelled,49.92
3172,4657,3,2025-06-03,,active,119.0
3173,4658,2,2024-07-31,2025-01-30,cancelled,59.0
3174,4659,5,2023-03-20,2025-03-20,cancelled,49.92
3175,4659,3,2023-03-08,,active,119.0
3176,4661,5,2024-07-17,,active,49.92
3177,4662,2,2024-09-30,2025-08-28,cancelled,59.0
3178,4667,3,2022-09-23,2022-09-23,cancelled,119.0
3179,4668,4,2025-07-13,,active,24.92
3180,4669,2,2024-12-12,,active,59.0
3181,4669,3,2024-12-26,,active,119.0
3182,4671,6,2023-11-20,2025-07-20,cancelled,99.92
3183,4671,1,2024-01-12,,active,29.0
3184,4673,5,2025-03-10,2025-05-10,cancelled,49.92
3185,4674,5,2022-10-08,2022-12-08,cancelled,49.92
3186,4676,3,2025-07-19,,active,119.0
3187,4677,6,2022-06-21,2025-01-21,cancelled,99.92
3188,4678,2,2025-09-27,,active,59.0
3189,4680,5,2024-11-01,,active,49.92
3190,4681,5,2023-08-11,,active,49.92
3191,4683,1,2025-09-22,,active,29.0
3192,4683,3,2025-10-06,,active,119.0
3193,4684,1,2023-08-27,2023-10-27,cancelled,29.0
3194,4684,4,2023-08-18,2024-07-18,cancelled,24.92
3195,4686,4,2024-02-01,,active,24.92
3196,4687,1,2022-12-10,2024-02-10,cancelled,29.0
3197,4688,6,2022-03-03,2023-10-03,cancelled,99.92
3198,4689,5,2024-07-08,,active,49.92
3199,4692,5,2023-12-19,,active,49.92
3200,4694,6,2024-06-10,2024-06-10,cancelled,99.92
3201,4695,2,2024-03-31,,active,59.0
3202,4696,2,2025-08-26,,active,59.0
3203,4696,4,2025-08-05,,active,24.92
3204,4698,4,2024-07-15,,active,24.92
3205,4699,6,2022-12-13,2023-10-13,cancelled,99.92
3206,4701,5,2023-07-05,2023-08-05,cancelled,49.92
3207,4701,1,2023-07-26,,active,29.0
3208,4702,1,2022-07-22,,active,29.0
3209,4704,3,2024-09-27,2024-09-27,cancelled,119.0
3210,4706,4,2024-04-03,,active,24.92
3211,4706,5,2024-02-28,2024-05-28,cancelled,49.92
3212,4707,3,2025-05-09,,active,119.0
3213,4708,6,2023-04-11,2024-03-11,cancelled,99.92
3214,4709,2,2025-06-02,,active,59.0
3215,4711,3,2024-03-03,2024-12-03,cancelled,119.0
3216,4712,2,2024-05-20,,active,59.0
3217,4714,2,2025-03-11,,active,59.0
3218,4719,1,2024-03-21,2025-03-21,cancelled,29.0
3219,4720,3,2025-10-14,,active,119.0
3220,4721,3,2023-10-30,,active,119.0
3221,4722,6,2022-06-07,2022-09-07,cancelled,99.92
3222,4723,2,2023-04-10,,active,59.0
3223,4725,1,2023-05-24,2024-05-24,cancelled,29.0
3224,4727,4,2025-09-30,,active,24.92
3225,4730,5,2023-01-31,,active,49.92
3226,4731,3,2022-10-19,,active,119.0
3227,4733,1,2025-03-14,,active,29.0
3228,4734,6,2025-10-18,,active,99.92
3229,4735,6,2024-03-31,,active,99.92
3230,4736,2,2022-10-18,2024-06-18,cancelled,59.0
3231,4736,3,2022-11-29,2023-02-28,cancelled,119.0
3232,4739,4,2023-12-07,,active,24.92
3233,4740,3,2024-11-30,,active,119.0
3234,4742,6,2022-10-07,2022-10-07,cancelled,99.92
3235,4744,1,2025-10-27,,active,29.0
3236,4745,6,2023-05-18,2024-01-18,cancelled,99.92
3237,4747,1,2023-03-22,,active,29.0
3238,4748,4,2022-06-09,2022-12-09,cancelled,24.92
3239,4748,1,2022-04-28,2023-12-28,cancelled,29.0
3240,4749,2,2023-12-30,2025-03-28,cancelled,59.0
3241,4750,3,2025-06-04,,active,119.0
3242,4751,4,2023-11-21,2024-09-21,cancelled,24.92
3243,4751,5,2023-11-04,,active,49.92
3244,4752,2,2024-04-16,,active,59.0
3245,4753,2,2025-01-23,2025-01-23,cancelled,59.0
3246,4754,2,2024-05-29,2024-06-29,cancelled,59.0
3247,4754,6,2024-07-04,,active,99.92
3248,4756,2,2025-07-22,,active,59.0
3249,4757,2,2022-02-25,,active,59.0
3250,4758,2,2025-04-14,,active,59.0
3251,4759,3,2024-04-27,2025-09-27,cancelled,119.0
3252,4761,2,2024-04-27,,active,59.0
3253,4764,5,2023-06-19,2024-03-19,cancelled,49.92
3254,4765,4,2024-08-10,,active,24.92
3255,4767,5,2025-06-24,2025-06-24,cancelled,49.92
3256,4767,1,2025-07-12,,active,29.0
3257,4776,3,2025-06-09,2025-07-09,cancelled,119.0
3258,4777,3,2022-01-08,,active,119.0
3259,4777,4,2022-01-10,2022-01-10,cancelled,24.92
3260,4778,6,2023-09-26,2023-12-26,cancelled,99.92
3261,4779,1,2023-07-12,2023-07-12,cancelled,29.0
3262,4779,4,2023-06-20,2024-05-20,cancelled,24.92
3263,4780,3,2023-05-05,,active,119.0
3264,4780,1,2023-06-29,2024-08-29,cancelled,29.0
3265,4782,6,2023-02-16,2025-04-16,cancelled,99.92
3266,4783,5,2024-08-30,,active,49.92
3267,4786,5,2023-12-08,,active,49.92
3268,4787,3,2025-08-15,,active,119.0
3269,4788,6,2025-08-18,,active,99.92
3270,4788,5,2025-09-19,,active,49.92
3271,4789,3,2024-05-15,,active,119.0
3272,4791,2,2022-09-22,2024-06-22,cancelled,59.0
3273,4793,2,2022-07-04,2023-05-04,cancelled,59.0
3274,4794,1,2023-09-21,2023-09-21,cancelled,29.0
3275,4795,3,2023-08-18,2024-05-18,cancelled,119.0
3276,4797,3,2023-01-08,,active,119.0
3277,4798,6,2025-05-18,,active,99.92
3278,4798,4,2025-05-21,2025-07-21,cancelled,24.92
3279,4799,1,2022-11-04,2022-11-04,cancelled,29.0
3280,4800,3,2024-12-01,,active,119.0
3281,4800,5,2024-11-27,2024-12-27,cancelled,49.92
3282,4801,2,2022-11-17,2025-03-17,cancelled,59.0
3283,4803,3,2025-08-17,,active,119.0
3284,4804,2,2023-04-05,,active,59.0
3285,4805,5,2025-06-30,,active,49.92
3286,4806,1,2024-08-16,,active,29.0
3287,4807,2,2022-08-15,2025-01-15,cancelled,59.0
3288,4807,5,2022-08-16,2022-08-16,cancelled,49.92
3289,4809,5,2023-07-15,2023-12-15,cancelled,49.92
3290,4809,1,2023-07-07,,active,29.0
3291,4810,3,2025-06-26,,active,119.0
3292,4814,6,2024-06-30,2024-06-30,cancelled,99.92
3293,4815,6,2025-04-06,,active,99.92
3294,4816,5,2025-10-18,,active,49.92
3295,4817,5,2025-08-25,,active,49.92
3296,4818,3,2025-06-19,,active,119.0
3297,4818,4,2025-06-08,2025-07-08,cancelled,24.92
3298,4821,1,2023-08-17,,active,29.0
3299,4821,3,2023-07-23,2024-02-23,cancelled,119.0
3300,4824,1,2024-01-29,,active,29.0
3301,4825,2,2024-07-11,,active,59.0
3302,4826,3,2023-02-04,2023-02-04,cancelled,119.0
3303,4831,3,2025-05-23,2025-09-23,cancelled,119.0
3304,4832,3,2025-03-03,,active,119.0
3305,4837,5,2024-02-01,2025-08-01,cancelled,49.92
3306,4840,4,2023-08-06,2024-09-06,cancelled,24.92
3307,4842,5,2025-10-20,,active,49.92
3308,4843,3,2023-11-15,2023-11-15,cancelled,119.0
3309,4844,2,2022-06-03,,active,59.0
3310,4845,1,2023-03-20,2023-03-20,cancelled,29.0
3311,4847,4,2025-09-21,2025-09-21,cancelled,24.92
3312,4847,6,2025-09-25,,active,99.92
3313,4849,5,2025-03-25,,active,49.92
3314,4853,2,2025-03-26,,active,59.0
3315,4856,6,2023-03-30,2024-10-29,cancelled,99.92
3316,4859,3,2025-08-29,,active,119.0
3317,4860,1,2025-09-12,,active,29.0
3318,4861,6,2024-10-31,,active,99.92
3319,4861,4,2024-10-19,2024-10-19,cancelled,24.92
3320,4863,4,2022-07-27,2023-10-27,cancelled,24.92
3321,4864,5,2023-11-06,2024-05-06,cancelled,49.92
3322,4866,3,2024-12-03,,active,119.0
3323,4868,1,2023-01-28,,active,29.0
3324,4868,3,2022-12-03,2025-05-03,cancelled,119.0
3325,4871,4,2024-01-12,2024-03-12,cancelled,24.92
3326,4872,3,2022-11-21,,active,119.0
3327,4873,4,2023-03-31,,active,24.92
3328,4875,3,2023-09-30,2023-12-30,cancelled,119.0
3329,4876,5,2024-11-24,,active,49.92
3330,4882,2,2024-04-22,2025-05-22,cancelled,59.0
3331,4883,3,2025-05-27,2025-06-27,cancelled,119.0
3332,4885,5,2022-11-09,2025-08-09,cancelled,49.92
3333,4887,1,2023-10-17,2023-10-17,cancelled,29.0
3334,4889,5,2022-04-01,2023-02-01,cancelled,49.92
3335,4890,4,2025-02-01,2025-04-01,cancelled,24.92
3336,4890,6,2025-01-13,,active,99.92
3337,4893,2,2024-09-27,,active,59.0
3338,4898,4,2023-10-01,2024-08-01,cancelled,24.92
3339,4899,1,2022-08-10,2023-04-10,cancelled,29.0
3340,4899,5,2022-09-23,2024-07-23,cancelled,49.92
3341,4904,6,2023-10-16,,active,99.92
3342,4906,6,2023-01-01,,active,99.92
3343,4908,3,2023-03-24,2023-06-24,cancelled,119.0
3344,4909,1,2025-04-04,,active,29.0
3345,4910,2,2024-08-16,,active,59.0
3346,4912,4,2024-08-10,,active,24.92
3347,4912,5,2024-07-25,,active,49.92
3348,4914,1,2023-03-29,2024-09-29,cancelled,29.0
3349,4915,3,2023-01-18,2023-06-18,cancelled,119.0
3350,4916,3,2025-10-01,,active,119.0
3351,4917,6,2023-11-10,,active,99.92
3352,4918,6,2023-12-09,,active,99.92
3353,4920,5,2023-11-20,,active,49.92
3354,4923,4,2024-10-02,,active,24.92
3355,4924,1,2025-08-29,,active,29.0
3356,4930,4,2025-10-12,,active,24.92
3357,4930,5,2025-09-07,,active,49.92
3358,4931,3,2024-04-02,,active,119.0
3359,4935,2,2024-05-05,2025-02-05,cancelled,59.0
3360,4935,6,2024-06-19,2025-03-19,cancelled,99.92
3361,4936,5,2023-12-26,2025-01-26,cancelled,49.92
3362,4937,4,2025-08-09,,active,24.92
3363,4941,6,2023-10-24,,active,99.92
3364,4942,1,2024-04-14,2024-04-14,cancelled,29.0
3365,4945,3,2025-05-15,,active,119.0
3366,4946,3,2025-10-24,,active,119.0
3367,4947,2,2024-10-17,2025-03-17,cancelled,59.0
3368,4948,4,2025-03-24,,active,24.92
3369,4948,2,2025-02-27,,active,59.0
3370,4949,1,2025-05-23,,active,29.0
3371,4952,3,2022-05-24,2024-11-24,cancelled,119.0
3372,4953,3,2024-02-02,,active,119.0
3373,4955,3,2024-04-26,,active,119.0
3374,4956,3,2025-03-02,,active,119.0
3375,4958,6,2024-11-23,,active,99.92
3376,4963,5,2023-09-24,2024-05-24,cancelled,49.92
3377,4966,1,2023-05-20,2025-07-20,cancelled,29.0
3378,4967,2,2025-10-07,,active,59.0
3379,4968,2,2025-02-12,,active,59.0
3380,4970,6,2024-03-31,,active,99.92
3381,4971,5,2024-05-13,,active,49.92
3382,4972,6,2025-08-25,,active,99.92
3383,4982,1,2023-07-14,,active,29.0
3384,4985,5,2024-08-29,,active,49.92
3385,4986,5,2023-02-07,,active,49.92
3386,4987,3,2025-03-28,,active,119.0
3387,4990,1,2025-04-27,,active,29.0
3388,4992,5,2024-08-30,2025-04-28,cancelled,49.92
3389,4992,3,2024-10-03,,active,119.0
3390,4993,5,2023-10-28,,active,49.92
3391,4993,4,2023-12-06,,active,24.92
3392,4994,5,2024-11-08,,active,49.92
3393,4995,3,2022-08-10,2023-03-10,cancelled,119.0
3394,4996,5,2025-08-15,2025-08-15,cancelled,49.92
3395,4996,2,2025-08-22,,active,59.0
3396,4999,2,2025-05-17,,active,59.0
3397,5002,2,2024-05-26,,active,59.0
3398,5002,5,2024-05-23,2024-10-23,cancelled,49.92
3399,5003,1,2025-07-24,2025-07-24,cancelled,29.0
3400,5006,5,2022-09-01,2022-09-01,cancelled,49.92
3401,5007,1,2025-04-03,,active,29.0
3402,5009,6,2023-03-08,,active,99.92
3403,5010,4,2024-03-06,,active,24.92
3404,5012,3,2025-02-14,,active,119.0
3405,5012,6,2025-02-14,,active,99.92
3406,5013,6,2024-07-14,,active,99.92
3407,5015,2,2023-03-02,,active,59.0
3408,5016,6,2023-05-08,,active,99.92
3409,5017,5,2022-05-26,,active,49.92
3410,5017,3,2022-06-04,2022-12-04,cancelled,119.0
3411,5018,2,2023-10-15,2024-09-15,cancelled,59.0
3412,5019,1,2024-09-06,2025-07-06,cancelled,29.0
3413,5020,6,2025-08-13,,active,99.92
3414,5021,3,2024-12-29,2025-07-28,cancelled,119.0
3415,5022,5,2024-03-01,,active,49.92
3416,5026,4,2024-07-16,2025-05-16,cancelled,24.92
3417,5028,4,2022-06-29,2023-01-29,cancelled,24.92
3418,5028,1,2022-07-07,2022-07-07,cancelled,29.0
3419,5030,5,2022-11-02,2023-07-02,cancelled,49.92
3420,5030,3,2022-11-12,,active,119.0
3421,5031,6,2023-08-21,,active,99.92
3422,5031,1,2023-10-02,2024-08-02,cancelled,29.0
3423,5032,6,2024-08-12,2025-08-12,cancelled,99.92
3424,5034,2,2024-10-26,2024-10-26,cancelled,59.0
3425,5037,1,2024-10-30,,active,29.0
3426,5040,2,2025-10-01,,active,59.0
3427,5041,3,2025-04-15,,active,119.0
3428,5041,4,2025-03-24,2025-03-24,cancelled,24.92
3429,5042,2,2024-09-07,,active,59.0
3430,5043,6,2023-02-21,2025-04-21,cancelled,99.92
3431,5043,1,2023-03-19,2024-09-19,cancelled,29.0
3432,5045,3,2024-11-29,,active,119.0
3433,5046,4,2024-09-30,,active,24.92
3434,5047,6,2024-05-12,,active,99.92
3435,5047,4,2024-06-01,,active,24.92
3436,5048,5,2024-06-28,,active,49.92
3437,5048,1,2024-07-15,2024-12-15,cancelled,29.0
3438,5049,6,2023-11-13,,active,99.92
3439,5049,1,2023-10-09,2024-08-09,cancelled,29.0
3440,5050,5,2024-07-12,,active,49.92
3441,5050,4,2024-07-24,,active,24.92
3442,5052,1,2025-06-20,,active,29.0
3443,5057,6,2024-03-20,,active,99.92
3444,5058,4,2023-08-16,,active,24.92
3445,5059,4,2024-07-29,,active,24.92
3446,5062,1,2025-09-29,,active,29.0
3447,5062,6,2025-09-14,2025-09-14,cancelled,99.92
3448,5063,4,2024-06-19,2024-06-19,cancelled,24.92
3449,5064,1,2023-11-01,2023-11-01,cancelled,29.0
3450,5065,6,2025-03-13,2025-08-13,cancelled,99.92
3451,5066,1,2022-04-21,2022-10-21,cancelled,29.0
3452,5067,4,2024-05-23,2025-04-23,cancelled,24.92
3453,5067,6,2024-05-11,2024-09-11,cancelled,99.92
3454,5068,1,2023-10-12,2024-06-12,cancelled,29.0
3455,5069,4,2025-08-20,,active,24.92
3456,5074,2,2022-08-10,2023-04-10,cancelled,59.0
3457,5075,6,2025-10-12,2025-10-12,cancelled,99.92
3458,5076,3,2024-06-24,,active,119.0
3459,5077,2,2024-10-30,2024-10-30,cancelled,59.0
3460,5080,6,2024-04-02,,active,99.92
3461,5080,5,2024-03-13,,active,49.92
3462,5081,6,2022-08-09,2023-08-09,cancelled,99.92
3463,5082,6,2022-10-14,2023-07-14,cancelled,99.92
3464,5082,2,2022-09-10,,active,59.0
3465,5083,2,2025-06-26,,active,59.0
3466,5084,6,2023-05-27,2024-06-27,cancelled,99.92
3467,5086,1,2024-06-13,2024-06-13,cancelled,29.0
3468,5090,1,2022-11-11,2023-06-11,cancelled,29.0
3469,5091,2,2022-05-30,,active,59.0
3470,5094,6,2022-10-26,2022-10-26,cancelled,99.92
3471,5097,3,2025-06-28,,active,119.0
3472,5100,3,2022-05-28,,active,119.0
3473,5102,1,2024-09-27,2025-10-27,cancelled,29.0
3474,5103,6,2024-08-30,,active,99.92
3475,5104,1,2023-10-13,,active,29.0
3476,5106,3,2022-09-11,2025-10-11,cancelled,119.0
3477,5112,5,2025-08-07,,active,49.92
3478,5114,3,2025-02-05,,active,119.0
3479,5116,2,2024-10-18,2024-11-18,cancelled,59.0
3480,5117,2,2024-04-16,,active,59.0
3481,5118,6,2024-06-08,2024-12-08,cancelled,99.92
3482,5120,4,2023-08-14,,active,24.92
3483,5121,5,2023-09-24,2024-07-24,cancelled,49.92
3484,5122,4,2025-10-19,,active,24.92
3485,5124,3,2024-05-09,,active,119.0
3486,5124,5,2024-05-11,2024-11-11,cancelled,49.92
3487,5125,6,2025-10-07,,active,99.92
3488,5126,3,2024-10-19,,active,119.0
3489,5128,5,2023-07-09,,active,49.92
3490,5129,2,2023-11-13,,active,59.0
3491,5132,3,2024-06-03,2024-07-03,cancelled,119.0
3492,5135,5,2025-09-27,,active,49.92
3493,5136,1,2023-12-24,2024-05-24,cancelled,29.0
3494,5137,5,2024-10-24,,active,49.92
3495,5138,6,2022-09-09,2024-08-09,cancelled,99.92
3496,5140,3,2025-10-13,,active,119.0
3497,5140,5,2025-10-11,,active,49.92
3498,5145,2,2024-03-11,2024-03-11,cancelled,59.0
3499,5146,1,2025-07-13,,active,29.0
3500,5147,5,2024-11-25,,active,49.92
3501,5148,5,2025-09-11,,active,49.92
3502,5149,2,2024-11-15,,active,59.0
3503,5150,5,2022-12-05,2025-03-05,cancelled,49.92
3504,5152,5,2023-04-22,,active,49.92
3505,5153,2,2025-08-21,,active,59.0
3506,5154,6,2025-04-18,,active,99.92
3507,5156,2,2023-10-12,2024-07-12,cancelled,59.0
3508,5157,3,2023-02-22,,active,119.0
3509,5160,4,2023-05-04,2025-03-04,cancelled,24.92
3510,5163,3,2023-11-10,,active,119.0
3511,5164,4,2024-04-25,,active,24.92
3512,5165,3,2023-01-27,2023-01-27,cancelled,119.0
3513,5166,6,2025-10-29,,active,99.92
3514,5167,3,2023-05-14,2025-03-14,cancelled,119.0
3515,5167,1,2023-04-01,2024-03-01,cancelled,29.0
3516,5169,6,2023-04-15,,active,99.92
3517,5169,3,2023-03-31,,active,119.0
3518,5173,6,2022-03-24,2023-04-24,cancelled,99.92
3519,5175,1,2024-03-17,,active,29.0
3520,5176,2,2025-05-28,,active,59.0
3521,5177,6,2025-08-27,,active,99.92
3522,5179,4,2024-08-28,2024-09-28,cancelled,24.92
3523,5180,2,2025-09-25,,active,59.0
3524,5180,1,2025-08-29,,active,29.0
3525,5183,1,2022-11-09,2024-10-09,cancelled,29.0
3526,5185,5,2025-04-12,2025-08-12,cancelled,49.92
3527,5186,1,2025-10-17,,active,29.0
3528,5187,3,2024-12-11,,active,119.0
3529,5188,5,2023-12-23,2023-12-23,cancelled,49.92
3530,5188,6,2023-11-30,2024-02-29,cancelled,99.92
3531,5189,4,2025-10-23,,active,24.92
3532,5189,5,2025-09-25,,active,49.92
3533,5190,5,2023-08-26,2023-10-26,cancelled,49.92
3534,5194,4,2025-10-24,,active,24.92
3535,5195,3,2023-05-08,2024-08-08,cancelled,119.0
3536,5197,1,2025-04-07,,active,29.0
3537,5198,4,2022-06-19,2023-12-19,cancelled,24.92
3538,5200,1,2023-08-29,2024-06-29,cancelled,29.0
3539,5200,6,2023-09-08,2024-05-08,cancelled,99.92
3540,5201,1,2023-09-28,2024-01-28,cancelled,29.0
3541,5202,6,2025-10-20,,active,99.92
3542,5203,5,2024-12-05,,active,49.92
3543,5204,3,2025-02-27,,active,119.0
3544,5206,3,2024-01-06,,active,119.0
3545,5213,1,2023-10-02,2024-01-02,cancelled,29.0
3546,5215,2,2024-02-20,2024-02-20,cancelled,59.0
3547,5216,1,2024-11-04,,active,29.0
3548,5222,6,2024-04-16,,active,99.92
3549,5223,3,2023-02-25,,active,119.0
3550,5224,4,2023-11-18,,active,24.92
3551,5224,5,2023-11-03,,active,49.92
3552,5225,1,2024-03-03,,active,29.0
3553,5226,2,2022-07-17,2023-08-17,cancelled,59.0
3554,5227,6,2024-09-21,,active,99.92
3555,5227,1,2024-09-14,2025-02-14,cancelled,29.0
3556,5231,6,2024-12-30,,active,99.92
3557,5233,1,2025-01-28,2025-04-28,cancelled,29.0
3558,5234,6,2024-03-05,,active,99.92
3559,5236,3,2022-03-18,2022-03-18,cancelled,119.0
3560,5237,4,2025-02-02,,active,24.92
3561,5239,5,2022-04-25,2022-06-25,cancelled,49.92
3562,5240,5,2023-12-28,,active,49.92
3563,5242,2,2024-03-05,,active,59.0
3564,5243,2,2024-05-22,,active,59.0
3565,5245,1,2025-03-13,,active,29.0
3566,5245,2,2025-03-09,,active,59.0
3567,5248,1,2025-07-29,,active,29.0
3568,5249,1,2024-04-11,,active,29.0
3569,5252,3,2025-10-22,,active,119.0
3570,5254,5,2022-08-14,2023-09-14,cancelled,49.92
3571,5255,6,2025-06-24,,active,99.92
3572,5255,2,2025-08-19,,active,59.0
3573,5257,6,2022-08-06,2023-12-06,cancelled,99.92
3574,5258,5,2024-09-09,2025-04-09,cancelled,49.92
3575,5260,3,2025-08-27,,active,119.0
3576,5261,1,2023-05-04,2024-04-04,cancelled,29.0
3577,5263,6,2024-08-03,2025-03-03,cancelled,99.92
3578,5264,4,2022-07-17,,active,24.92
3579,5268,6,2024-05-22,,active,99.92
3580,5269,5,2025-06-30,2025-10-30,cancelled,49.92
3581,5270,6,2023-10-05,2025-05-05,cancelled,99.92
3582,5271,1,2023-04-05,2024-02-05,cancelled,29.0
3583,5272,5,2022-11-12,,active,49.92
3584,5273,2,2023-09-30,2025-10-28,cancelled,59.0
3585,5273,6,2023-10-08,2025-09-08,cancelled,99.92
3586,5274,4,2025-04-29,,active,24.92
3587,5274,5,2025-04-01,,active,49.92
3588,5275,2,2024-04-27,,active,59.0
3589,5276,2,2023-05-17,2024-10-17,cancelled,59.0
3590,5277,2,2023-01-23,2024-03-23,cancelled,59.0
3591,5280,4,2023-12-10,2023-12-10,cancelled,24.92
3592,5282,4,2024-04-28,2024-06-28,cancelled,24.92
3593,5283,5,2023-02-28,,active,49.92
3594,5287,5,2025-10-20,,active,49.92
3595,5288,5,2022-05-24,2024-09-24,cancelled,49.92
3596,5290,2,2025-01-30,,active,59.0
3597,5291,5,2023-08-29,,active,49.92
3598,5291,3,2023-09-03,2025-08-03,cancelled,119.0
3599,5293,2,2022-06-09,2024-03-09,cancelled,59.0
3600,5295,2,2025-05-12,,active,59.0
3601,5295,5,2025-04-10,,active,49.92
3602,5296,3,2022-11-06,,active,119.0
3603,5297,5,2024-05-15,2024-08-15,cancelled,49.92
3604,5299,2,2024-02-25,,active,59.0
3605,5300,2,2022-03-28,,active,59.0
3606,5302,3,2022-03-08,2025-01-08,cancelled,119.0
3607,5303,6,2025-04-29,2025-08-29,cancelled,99.92
3608,5305,1,2024-04-02,2025-02-02,cancelled,29.0
3609,5307,1,2024-05-10,,active,29.0
3610,5308,2,2024-01-15,,active,59.0
3611,5309,1,2025-08-22,,active,29.0
3612,5312,2,2024-10-18,,active,59.0
3613,5313,3,2025-09-06,2025-09-06,cancelled,119.0
3614,5320,6,2024-09-09,,active,99.92
3615,5321,6,2023-09-16,,active,99.92
3616,5322,2,2023-09-06,2025-08-06,cancelled,59.0
3617,5323,3,2024-02-10,2024-02-10,cancelled,119.0
3618,5326,3,2024-09-27,,active,119.0
3619,5327,1,2022-08-02,2025-07-02,cancelled,29.0
3620,5328,4,2023-02-07,,active,24.92
3621,5329,5,2024-04-17,2025-04-17,cancelled,49.92
